Date,Day_of_Week,Is_Holiday,Holiday_Name,Is_Festival,Festival_Name,Is_Working_Day,Season,Is_Festival_Season,Is_Harvest_Season,Month,Year,Quarter,Repo_Rate,CRR,WPI_Inflation,CPI_Inflation,Money_Supply_Growth,GDP_Growth_Rate,Industrial_Production_Index,Employment_Rate,AP_GSDP,Rice_Production,Cotton_Production,Rice_Price,Credit_Growth
2023-04-09,Sunday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-10,Monday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-11,Tuesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-12,Wednesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-13,Thursday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-14,Friday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-15,Saturday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-16,Sunday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-17,Monday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-18,Tuesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-19,Wednesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-20,Thursday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-21,Friday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-22,Saturday,True,Eid ul-Fitr,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-23,Sunday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-24,Monday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-25,Tuesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-26,Wednesday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-27,Thursday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-28,Friday,False,,False,,True,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-29,Saturday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-04-30,Sunday,False,,False,,False,Summer,False,False,4,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-01,Monday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-02,Tuesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-03,Wednesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-04,Thursday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-05,Friday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-06,Saturday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-07,Sunday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-08,Monday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-09,Tuesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-10,Wednesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-11,Thursday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-12,Friday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-13,Saturday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-14,Sunday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-15,Monday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-16,Tuesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-17,Wednesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-18,Thursday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-19,Friday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-20,Saturday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-21,Sunday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-22,Monday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-23,Tuesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-24,Wednesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-25,Thursday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-26,Friday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-27,Saturday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-28,Sunday,False,,False,,False,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-29,Monday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-30,Tuesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-05-31,Wednesday,False,,False,,True,Summer,False,False,5,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-01,Thursday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-02,Friday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-03,Saturday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-04,Sunday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-05,Monday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-06,Tuesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-07,Wednesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-08,Thursday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-09,Friday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-10,Saturday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-11,Sunday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-12,Monday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-13,Tuesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-14,Wednesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-15,Thursday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-16,Friday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-17,Saturday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-18,Sunday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-19,Monday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-20,Tuesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-21,Wednesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-22,Thursday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-23,Friday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-24,Saturday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-25,Sunday,False,,False,,False,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-26,Monday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-27,Tuesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-28,Wednesday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-29,Thursday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-06-30,Friday,False,,False,,True,Monsoon,False,False,6,2023,Q2,6.5,4.5,-0.92,5.09,10.1,7.8,124.7,46.8,15.12,8.2,1.35,2285,15.8
2023-07-01,Saturday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-02,Sunday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-03,Monday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-04,Tuesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-05,Wednesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-06,Thursday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-07,Friday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-08,Saturday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-09,Sunday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-10,Monday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-11,Tuesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-12,Wednesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-13,Thursday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-14,Friday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-15,Saturday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-16,Sunday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-17,Monday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-18,Tuesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-19,Wednesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-20,Thursday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-21,Friday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-22,Saturday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-23,Sunday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-24,Monday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-25,Tuesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-26,Wednesday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-27,Thursday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-28,Friday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-29,Saturday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-30,Sunday,False,,False,,False,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-07-31,Monday,False,,False,,True,Monsoon,False,False,7,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-01,Tuesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-02,Wednesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-03,Thursday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-04,Friday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-05,Saturday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-06,Sunday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-07,Monday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-08,Tuesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-09,Wednesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-10,Thursday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-11,Friday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-12,Saturday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-13,Sunday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-14,Monday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-15,Tuesday,True,Independence Day,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-16,Wednesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-17,Thursday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-18,Friday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-19,Saturday,False,,True,Vinayaka Chavithi,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-20,Sunday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-21,Monday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-22,Tuesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-23,Wednesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-24,Thursday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-25,Friday,False,,True,Varalakshmi Vratam,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-26,Saturday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-27,Sunday,False,,False,,False,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-28,Monday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-29,Tuesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-30,Wednesday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-08-31,Thursday,False,,False,,True,Monsoon,False,False,8,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-01,Friday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-02,Saturday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-03,Sunday,False,,False,,False,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-04,Monday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-05,Tuesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-06,Wednesday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
2023-09-07,Thursday,False,,False,,True,Monsoon,True,False,9,2023,Q3,6.0,4.5,-3.48,5.69,10.8,8.4,127.9,46.8,15.12,8.2,1.35,2285,15.8
